"","t","mic"
"18557",1441979973.86,27903
"18558",1441979973.86,28013
"18559",1441979973.86,28095
"18560",1441979973.86,27887
"18561",1441979973.87,28047
"18562",1441979973.87,28029
"18563",1441979973.87,27895
"18564",1441979973.87,27983
"18565",1441979973.87,27919
"18566",1441979973.87,27975
"18567",1441979973.87,27951
"18568",1441979973.87,27935
"18569",1441979973.87,27863
"18570",1441979973.87,27891
"18571",1441979973.87,27943
"18572",1441979973.87,28063
"18573",1441979973.87,27871
"18574",1441979973.87,28267
"18575",1441979973.87,27999
"18576",1441979973.87,27995
"18577",1441979973.87,28351
"18578",1441979973.87,27919
"18579",1441979973.87,27923
"18580",1441979973.87,27759
"18581",1441979973.87,27735
"18582",1441979973.87,28031
"18583",1441979973.87,27959
"18584",1441979973.87,27967
"18585",1441979973.87,27727
"18586",1441979973.87,27941
"18587",1441979973.87,27767
"18588",1441979973.87,27915
"18589",1441979973.87,28131
"18590",1441979973.87,28019
"18591",1441979973.87,28005
"18592",1441979973.87,28067
"18593",1441979973.87,27891
"18594",1441979973.88,27957
"18595",1441979973.88,28094
"18596",1441979973.88,28071
"18597",1441979973.88,28191
"18598",1441979973.88,27703
"18599",1441979973.88,28046
"18600",1441979973.88,28023
"18601",1441979973.88,28111
"18602",1441979973.88,27887
"18603",1441979973.88,27919
"18604",1441979973.88,27999
"18605",1441979973.88,28031
"18606",1441979973.88,27879
"18607",1441979973.88,27967
"18608",1441979973.88,28031
"18609",1441979973.88,28023
"18610",1441979973.88,27887
"18611",1441979973.88,28015
"18612",1441979973.88,28055
"18613",1441979973.88,28059
"18614",1441979973.88,27983
"18615",1441979973.88,28111
"18616",1441979973.88,27805
"18617",1441979973.88,28043
"18618",1441979973.88,28185
"18619",1441979973.88,28299
"18620",1441979973.88,28331
"18621",1441979973.88,27647
"18622",1441979973.88,28239
"18623",1441979973.88,28083
"18624",1441979973.88,28031
"18625",1441979973.88,27867
"18626",1441979973.88,27951
"18627",1441979973.88,28182
"18628",1441979973.89,28243
"18629",1441979973.89,28407
"18630",1441979973.89,27997
"18631",1441979973.89,28051
"18632",1441979973.89,27951
"18633",1441979973.89,27839
"18634",1441979973.89,28047
"18635",1441979973.89,27827
"18636",1441979973.89,28091
"18637",1441979973.89,28395
"18638",1441979973.89,27727
"18639",1441979973.89,27639
"18640",1441979973.89,28207
"18641",1441979973.89,27919
"18642",1441979973.89,27865
"18643",1441979973.89,28151
"18644",1441979973.89,27735
"18645",1441979973.89,27917
"18646",1441979973.89,27967
"18647",1441979973.89,28134
"18648",1441979973.89,27915
"18649",1441979973.89,28191
"18650",1441979973.89,27859
"18651",1441979973.89,27987
"18652",1441979973.89,27943
"18653",1441979973.89,28159
"18654",1441979973.89,27943
"18655",1441979973.89,27999
"18656",1441979973.89,27791
"18657",1441979973.89,27823
"18658",1441979973.89,28115
"18659",1441979973.89,27935
"18660",1441979973.89,27935
"18661",1441979973.9,27967
"18662",1441979973.9,27811
"18663",1441979973.9,27923
"18664",1441979973.9,27887
"18665",1441979973.9,28011
"18666",1441979973.9,27983
"18667",1441979973.9,27611
"18668",1441979973.9,28046
"18669",1441979973.9,28015
"18670",1441979973.9,28059
"18671",1441979973.9,28059
"18672",1441979973.9,28095
"18673",1441979973.9,27839
"18674",1441979973.9,28053
"18675",1441979973.9,27941
"18676",1441979973.9,28011
"18677",1441979973.9,27967
"18678",1441979973.9,28007
"18679",1441979973.9,28047
"18680",1441979973.9,27723
"18681",1441979973.9,27867
"18682",1441979973.9,28023
"18683",1441979973.9,28151
"18684",1441979973.9,27855
"18685",1441979973.9,27943
"18686",1441979973.9,27991
"18687",1441979973.9,27903
"18688",1441979973.9,27819
"18689",1441979973.9,27699
"18690",1441979973.9,28159
"18691",1441979973.9,27967
"18692",1441979973.9,28175
"18693",1441979973.9,27687
"18694",1441979973.91,28047
"18695",1441979973.91,27903
"18696",1441979973.91,28117
"18697",1441979973.91,28075
"18698",1441979973.91,27647
"18699",1441979973.91,27783
"18700",1441979973.91,28335
"18701",1441979973.91,27903
"18702",1441979973.91,27911
"18703",1441979973.91,27759
"18704",1441979973.91,27915
"18705",1441979973.91,28095
"18706",1441979973.91,27839
"18707",1441979973.91,28063
"18708",1441979973.91,28051
"18709",1441979973.91,27895
"18710",1441979973.91,27679
"18711",1441979973.91,27839
"18712",1441979973.91,27963
"18713",1441979973.91,27999
"18714",1441979973.91,27867
"18715",1441979973.91,28043
"18716",1441979973.91,27879
"18717",1441979973.91,27799
"18718",1441979973.91,28143
"18719",1441979973.91,28093
"18720",1441979973.91,27951
"18721",1441979973.91,27803
"18722",1441979973.91,28027
"18723",1441979973.91,27839
"18724",1441979973.91,27959
"18725",1441979973.91,27991
"18726",1441979973.91,28047
"18727",1441979973.91,27846
"18728",1441979973.92,28007
"18729",1441979973.92,28063
"18730",1441979973.92,28139
"18731",1441979973.92,28239
"18732",1441979973.92,27847
"18733",1441979973.92,27959
"18734",1441979973.92,27947
"18735",1441979973.92,27935
"18736",1441979973.92,27867
"18737",1441979973.92,27935
"18738",1441979973.92,27975
"18739",1441979973.92,27759
"18740",1441979973.92,28075
"18741",1441979973.92,28127
"18742",1441979973.92,27807
"18743",1441979973.92,28121
"18744",1441979973.92,27855
"18745",1441979973.92,28005
"18746",1441979973.92,27867
"18747",1441979973.92,28139
"18748",1441979973.92,27949
"18749",1441979973.92,28039
"18750",1441979973.92,27883
"18751",1441979973.92,28031
"18752",1441979973.92,27943
"18753",1441979973.92,27875
"18754",1441979973.92,28191
"18755",1441979973.92,28083
"18756",1441979973.92,27999
"18757",1441979973.92,27773
"18758",1441979973.92,27879
"18759",1441979973.92,27919
"18760",1441979973.92,28239
"18761",1441979973.93,27711
"18762",1441979973.93,27739
"18763",1441979973.93,27763
"18764",1441979973.93,27787
"18765",1441979973.93,27999
"18766",1441979973.93,27941
"18767",1441979973.93,27731
"18768",1441979973.93,27951
"18769",1441979973.93,27915
"18770",1441979973.93,27851
"18771",1441979973.93,28031
"18772",1441979973.93,27871
"18773",1441979973.93,27903
"18774",1441979973.93,27759
"18775",1441979973.93,27771
"18776",1441979973.93,27615
"18777",1441979973.93,28015
"18778",1441979973.93,27839
"18779",1441979973.93,28115
"18780",1441979973.93,27879
"18781",1441979973.93,27859
"18782",1441979973.93,28091
"18783",1441979973.93,28111
"18784",1441979973.93,27863
"18785",1441979973.93,27941
"18786",1441979973.93,27871
"18787",1441979973.93,27967
"18788",1441979973.93,28183
"18789",1441979973.93,27743
"18790",1441979973.93,27935
"18791",1441979973.93,27691
"18792",1441979973.93,27965
"18793",1441979973.93,27967
"18794",1441979973.94,27739
"18795",1441979973.94,28265
"18796",1441979973.94,28071
"18797",1441979973.94,28143
"18798",1441979973.94,27807
"18799",1441979973.94,27967
"18800",1441979973.94,28039
"18801",1441979973.94,27839
"18802",1441979973.94,27735
"18803",1441979973.94,27743
"18804",1441979973.94,27995
"18805",1441979973.94,27871
"18806",1441979973.94,27823
"18807",1441979973.94,28031
"18808",1441979973.94,27679
"18809",1441979973.94,27849
"18810",1441979973.94,27933
"18811",1441979973.94,27831
"18812",1441979973.94,27787
"18813",1441979973.94,27899
"18814",1441979973.94,28023
"18815",1441979973.94,27853
"18816",1441979973.94,27851
"18817",1441979973.94,27815
"18818",1441979973.94,27991
"18819",1441979973.94,27983
"18820",1441979973.94,28039
"18821",1441979973.94,27837
"18822",1441979973.94,27807
"18823",1441979973.94,28091
"18824",1441979973.94,28031
"18825",1441979973.94,27755
"18826",1441979973.94,27903
"18827",1441979973.94,27755
"18828",1441979973.95,27981
"18829",1441979973.95,28031
"18830",1441979973.95,28093
"18831",1441979973.95,27775
"18832",1441979973.95,27887
"18833",1441979973.95,27883
"18834",1441979973.95,27989
"18835",1441979973.95,27903
"18836",1441979973.95,27669
"18837",1441979973.95,28091
"18838",1441979973.95,28011
"18839",1441979973.95,27839
"18840",1441979973.95,27955
"18841",1441979973.95,28119
"18842",1441979973.95,28087
"18843",1441979973.95,27995
"18844",1441979973.95,27879
"18845",1441979973.95,27851
"18846",1441979973.95,28031
"18847",1441979973.95,28053
"18848",1441979973.95,27863
"18849",1441979973.95,27983
"18850",1441979973.95,27967
"18851",1441979973.95,27983
"18852",1441979973.95,28045
"18853",1441979973.95,27739
"18854",1441979973.95,27639
"18855",1441979973.95,27783
"18856",1441979973.95,28023
"18857",1441979973.95,27871
"18858",1441979973.95,28223
"18859",1441979973.95,27563
"18860",1441979973.95,27765
"18861",1441979973.96,28071
"18862",1441979973.96,27855
"18863",1441979973.96,28063
"18864",1441979973.96,28231
"18865",1441979973.96,27835
"18866",1441979973.96,27871
"18867",1441979973.96,27767
"18868",1441979973.96,27991
"18869",1441979973.96,27854
"18870",1441979973.96,27925
"18871",1441979973.96,28215
"18872",1441979973.96,28023
"18873",1441979973.96,27967
"18874",1441979973.96,28199
"18875",1441979973.96,27639
"18876",1441979973.96,27759
"18877",1441979973.96,27935
"18878",1441979973.96,27821
"18879",1441979973.96,27927
"18880",1441979973.96,28029
"18881",1441979973.96,27791
"18882",1441979973.96,28159
"18883",1441979973.96,27983
"18884",1441979973.96,28015
"18885",1441979973.96,27773
"18886",1441979973.96,28007
"18887",1441979973.96,27739
"18888",1441979973.96,27795
"18889",1441979973.96,27911
"18890",1441979973.96,27799
"18891",1441979973.96,27831
"18892",1441979973.96,28141
"18893",1441979973.96,27739
"18894",1441979973.97,27903
"18895",1441979973.97,28039
"18896",1441979973.97,27923
"18897",1441979973.97,28151
"18898",1441979973.97,27867
"18899",1441979973.97,27871
"18900",1441979973.97,27943
"18901",1441979973.97,28059
"18902",1441979973.97,27929
"18903",1441979973.97,27759
"18904",1441979973.97,28215
"18905",1441979973.97,27775
"18906",1441979973.97,27815
"18907",1441979973.97,27943
"18908",1441979973.97,28031
"18909",1441979973.97,27871
"18910",1441979973.97,27887
"18911",1441979973.97,27935
"18912",1441979973.97,28043
"18913",1441979973.97,27831
"18914",1441979973.97,27823
"18915",1441979973.97,28103
"18916",1441979973.97,27943
"18917",1441979973.97,27947
"18918",1441979973.97,28039
"18919",1441979973.97,27847
"18920",1441979973.97,27839
"18921",1441979973.97,27891
"18922",1441979973.97,27813
"18923",1441979973.97,28011
"18924",1441979973.97,27975
"18925",1441979973.97,27995
"18926",1441979973.97,27959
"18927",1441979973.97,27663
"18928",1441979973.98,27871
"18929",1441979973.98,28087
"18930",1441979973.98,27979
"18931",1441979973.98,28055
"18932",1441979973.98,27727
"18933",1441979973.98,27957
"18934",1441979973.98,28087
"18935",1441979973.98,27727
"18936",1441979973.98,27767
"18937",1441979973.98,28063
"18938",1441979973.98,27647
"18939",1441979973.98,27679
"18940",1441979973.98,28103
"18941",1441979973.98,28047
"18942",1441979973.98,27775
"18943",1441979973.98,28031
"18944",1441979973.98,27759
"18945",1441979973.98,27869
"18946",1441979973.98,27981
"18947",1441979973.98,28011
"18948",1441979973.98,27903
"18949",1441979973.98,27735
"18950",1441979973.98,27917
"18951",1441979973.98,28027
"18952",1441979973.98,28023
"18953",1441979973.98,27975
"18954",1441979973.98,27943
"18955",1441979973.98,27999
"18956",1441979973.98,27807
"18957",1441979973.98,27807
"18958",1441979973.98,27895
"18959",1441979973.98,28235
"18960",1441979973.98,28111
"18961",1441979973.99,27891
"18962",1441979973.99,27919
"18963",1441979973.99,27799
"18964",1441979973.99,28231
"18965",1441979973.99,27719
"18966",1441979973.99,28191
"18967",1441979973.99,27867
"18968",1441979973.99,28373
"18969",1441979973.99,28027
"18970",1441979973.99,27983
"18971",1441979973.99,28251
"18972",1441979973.99,27759
"18973",1441979973.99,27799
"18974",1441979973.99,28123
"18975",1441979973.99,27923
"18976",1441979973.99,28007
"18977",1441979973.99,27739
"18978",1441979973.99,27765
"18979",1441979973.99,28094
"18980",1441979973.99,28079
"18981",1441979973.99,27967
"18982",1441979973.99,28079
"18983",1441979973.99,28015
"18984",1441979973.99,28055
"18985",1441979973.99,28171
"18986",1441979973.99,28027
"18987",1441979973.99,28191
"18988",1441979973.99,27883
"18989",1441979973.99,27935
"18990",1441979973.99,28127
"18991",1441979973.99,28171
"18992",1441979973.99,28159
"18993",1441979973.99,28111
"18994",1441979974,28157
"18995",1441979974,27559
"18996",1441979974,28007
"18997",1441979974,28171
"18998",1441979974,27705
"18999",1441979974,27631
"19000",1441979974,28159
"19001",1441979974,27839
"19002",1441979974,28015
"19003",1441979974,27915
"19004",1441979974,27959
"19005",1441979974,27943
"19006",1441979974,27867
"19007",1441979974,27883
"19008",1441979974,27931
"19009",1441979974,27675
"19010",1441979974,27911
"19011",1441979974,27661
"19012",1441979974,27853
"19013",1441979974,27775
"19014",1441979974,27919
"19015",1441979974,28295
"19016",1441979974,28071
"19017",1441979974,27731
"19018",1441979974,28119
"19019",1441979974,28231
"19020",1441979974,27807
"19021",1441979974,27927
"19022",1441979974,27887
"19023",1441979974,27987
"19024",1441979974,28031
"19025",1441979974,27893
"19026",1441979974,28027
"19027",1441979974,27827
"19028",1441979974.01,28103
"19029",1441979974.01,27867
"19030",1441979974.01,27879
"19031",1441979974.01,27605
"19032",1441979974.01,27951
"19033",1441979974.01,27823
"19034",1441979974.01,28063
"19035",1441979974.01,27807
"19036",1441979974.01,27951
"19037",1441979974.01,27887
"19038",1441979974.01,27693
"19039",1441979974.01,27955
"19040",1441979974.01,27871
"19041",1441979974.01,28127
"19042",1441979974.01,28087
"19043",1441979974.01,27663
"19044",1441979974.01,27839
"19045",1441979974.01,27925
"19046",1441979974.01,28047
"19047",1441979974.01,28095
"19048",1441979974.01,28031
"19049",1441979974.01,27853
"19050",1441979974.01,27855
"19051",1441979974.01,28031
"19052",1441979974.01,28275
"19053",1441979974.01,28075
"19054",1441979974.01,28003
"19055",1441979974.01,28175
"19056",1441979974.01,28263
"19057",1441979974.01,27837
"19058",1441979974.01,28127
"19059",1441979974.01,27419
"19060",1441979974.01,27979
"19061",1441979974.02,27991
"19062",1441979974.02,28061
"19063",1441979974.02,27989
"19064",1441979974.02,27835
"19065",1441979974.02,28031
"19066",1441979974.02,27815
"19067",1441979974.02,27759
"19068",1441979974.02,27871
"19069",1441979974.02,27631
"19070",1441979974.02,28125
"19071",1441979974.02,27951
"19072",1441979974.02,27955
"19073",1441979974.02,27647
"19074",1441979974.02,28127
"19075",1441979974.02,27943
"19076",1441979974.02,27983
"19077",1441979974.02,27855
"19078",1441979974.02,27919
"19079",1441979974.02,27875
"19080",1441979974.02,28251
"19081",1441979974.02,28023
"19082",1441979974.02,27599
"19083",1441979974.02,28059
"19084",1441979974.02,28027
"19085",1441979974.02,27871
"19086",1441979974.02,28023
"19087",1441979974.02,27603
"19088",1441979974.02,27847
"19089",1441979974.02,27871
"19090",1441979974.02,28015
"19091",1441979974.02,28087
"19092",1441979974.02,27743
"19093",1441979974.02,27887
"19094",1441979974.03,27987
"19095",1441979974.03,27867
"19096",1441979974.03,27983
"19097",1441979974.03,27963
"19098",1441979974.03,27827
"19099",1441979974.03,27903
"19100",1441979974.03,27583
"19101",1441979974.03,28003
"19102",1441979974.03,28095
"19103",1441979974.03,28027
"19104",1441979974.03,28043
"19105",1441979974.03,27903
"19106",1441979974.03,27819
"19107",1441979974.03,28031
"19108",1441979974.03,28031
"19109",1441979974.03,28063
"19110",1441979974.03,27597
"19111",1441979974.03,28015
"19112",1441979974.03,28159
"19113",1441979974.03,27759
"19114",1441979974.03,27755
"19115",1441979974.03,27455
"19116",1441979974.03,28463
"19117",1441979974.03,27855
"19118",1441979974.03,27815
"19119",1441979974.03,27967
"19120",1441979974.03,28159
"19121",1441979974.03,27639
"19122",1441979974.03,28071
"19123",1441979974.03,27859
"19124",1441979974.03,27799
"19125",1441979974.03,27895
"19126",1441979974.03,27847
"19127",1441979974.03,27775
"19128",1441979974.04,27751
"19129",1441979974.04,27783
"19130",1441979974.04,27887
"19131",1441979974.04,27863
"19132",1441979974.04,27607
"19133",1441979974.04,27742
"19134",1441979974.04,27847
"19135",1441979974.04,27935
"19136",1441979974.04,28079
"19137",1441979974.04,27805
"19138",1441979974.04,27883
"19139",1441979974.04,27967
"19140",1441979974.04,28027
"19141",1441979974.04,28039
"19142",1441979974.04,27899
"19143",1441979974.04,28031
"19144",1441979974.04,27935
"19145",1441979974.04,27863
"19146",1441979974.04,27951
"19147",1441979974.04,27847
"19148",1441979974.04,28231
"19149",1441979974.04,27679
"19150",1441979974.04,28031
"19151",1441979974.04,27987
"19152",1441979974.04,28135
"19153",1441979974.04,28039
"19154",1441979974.04,27823
"19155",1441979974.04,28031
"19156",1441979974.04,27903
"19157",1441979974.04,27871
"19158",1441979974.04,27791
"19159",1441979974.04,27943
"19160",1441979974.04,27959
"19161",1441979974.05,27863
"19162",1441979974.05,28181
"19163",1441979974.05,27855
"19164",1441979974.05,27959
"19165",1441979974.05,27934
"19166",1441979974.05,27983
"19167",1441979974.05,28014
"19168",1441979974.05,27981
"19169",1441979974.05,27851
"19170",1441979974.05,27877
"19171",1441979974.05,27983
"19172",1441979974.05,27867
"19173",1441979974.05,27871
